golden_index,customer_text,intent_label,top1_score,top3_avg_score,top5_avg_score,top1_customer_text,top1_response_text,top1_customer_tweet_id
150,"@AppleSupport hi, are you able to make the app animation the same like ios10 I’m getting headaches from changing apps &amp; Dots for connection",ios_update_issues,0.5782074928283691,0.554482638835907,0.5304356217384338,"@AppleSupport Thanks, yes, and still down to about half the life of iOS 10.","@323498 Okay, let's take a closer look into what is going on in DM. Send us a message and we'll follow up there. https://t.co/GDrqU22YpT",856967
151,"@AppleSupport Why does my camera quality look worse all of a sudden? When I first got this phone 2 years ago it was nice, now it's 👎🏾",hardware_accessories,0.719346284866333,0.6959490180015564,0.6793457865715027,The IPhone 7 camera is grainy trash 🗑 @AppleSupport,@489690 We're here to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,1593324
152,@AppleSupport hey guys my camera for my iPhone 7 Plus is not working since yesterday and I believe is a bug from the update 11.1.2! Already tried everything and the camera is still all black screen in both sides!! Help!,ios_update_issues,0.8616287112236023,0.8104190826416016,0.7648692727088928,"@AppleSupport hi could u please fix my iphone 7+? since i updated to iOS 11.1, the camera won’t work unless using third party app. pls fix this thanks",@532418 Let us help you get this sorted out. DM us so we can better assist you: https://t.co/GDrqU22YpT,1771194
153,"@AppleSupport Is over charging a concern with Apple devices? If so, do these products really help? https://t.co/raNc0iKMce",battery_power,0.7525729537010193,0.702629566192627,0.6807008981704712,"@AppleSupport Charging is quickly reduced ...
Why is it?

I urge you to respond as soon as possible.",@371646 Thanks so much. We'll be happy to help with your iPhone and the issues you're experiencing. DM us and we'll work together. https://t.co/GDrqU22YpT,1065844
154,@AppleSupport is it normal that my order of the iPhone X says preparing for shipment? I am wondering because it should come tomorrow the 3rd,purchases_orders_refunds,1.0,0.7968645095825195,0.7258315682411194,@AppleSupport is it normal that my order of the iPhone X says preparing for shipment? I am wondering because it should come tomorrow the 3rd,@450288 We'd love to help! Please reach out to our Apple Online Store Support team for assistance here: https://t.co/8yjRd1Xo0i,1420702
155,@AppleSupport I’m using my laptop &amp; most of my purchase are no longer being showed in all my purchase or not on this device,purchases_orders_refunds,0.6697957515716553,0.6578118205070496,0.648530125617981,@AppleSupport How do I get it when purchasing an item online?,@357573 You can always reach out to our Online Store team and they can help you get that discount: https://t.co/8yjRd1Xo0i,1003734
156,"@AppleSupport Of course , use the same cable . It’s original .",hardware_accessories,0.5829735994338989,0.5690557360649109,0.5600255131721497,@AppleSupport -to happen all over again with the new one. Just not worth it,"@691754 We'd like to help with any issues you're having with your iPhone. Please DM us your current iPhone model, iOS version (found at Settings &gt; General &gt; About) and your current country. https://t.co/GDrqU22YpT",2404977
157,@applesupport I need some help with my beats headphones. Can I take them into an apple store for an exchange if they stopped working,hardware_accessories,0.5789055824279785,0.5704768896102905,0.5559287071228027,@115858 sent my beats earphones for repair 2 times already and got them back but still don’t work. #Disappointing,@296721 Let’s get you pointed in the right direction. Our @159983 team will take it from here.,738910
158,@AppleSupport @115858 on the next iOS update (11.1 or 11.04) can you remove the bug/annoying feature that keeps turning my WiFi on by itself,connectivity,0.7402343153953552,0.7307189106941223,0.7249649167060852,PS @AppleSupport… when I turn off WiFi in iOS11 it is SUPER annoying that it decides when and where to turn itself back on. Off means off.,@436873 Hey there! Check out this link for helpful information about Wi-Fi in the new Control Center in iOS 11: https://t.co/G7BHuQnDS6,1359152
159,@115858 why is it EVERY update slows my phone down more and more and drains my battery more and more 😡🤔 not happy Apple!,ios_update_issues,0.8505364656448364,0.827068030834198,0.816114604473114,The new iPhone update makes my phone so slow and makes the battery go down so quick! @115858 🙃😑,"@150204 We know how important your battery is, and for your iPhone to work as expected. Please send us a DM with specifics of the issue so we may assist. https://t.co/GDrqU22YpT",150021
160,@AppleSupport I just bought the iPhone X and I am having an issue. Can you help?,other_unclear,0.7682827115058899,0.7642674446105957,0.7496655583381653,@495423 @691761 @AppleSupport I’m having the same problem on the iPhone X,@789669 We'd be happy to help with your battery life as well. DM us your iOS version in Settings &gt; General &gt; About and we'll go from there. https://t.co/GDrqU22YpT,2858318
161,How long until the @115858 and @12317 Bluetooth bug gets fixed? Tired of restarting my iPhone every day to reset working link. #ios11bug #inconvenient,connectivity,0.6631298065185547,0.6612193584442139,0.6592539548873901,@AppleSupport I have more bugs in my iphone 7 since the bug fix update than apple can even fix in store. When will you finally fix this???,@518292 We'd like to know more about the issues you are seeing with that iOS 11 update. Could you join us in DM with more info? https://t.co/GDrqU22YpT,1785108
162,"@AppleSupport I figured that. If I’m an Apple Music subscriber, is there a way I can purchase a single DRM-free song to use in a Photos slideshow?",purchases_orders_refunds,0.4661296606063843,0.44382739067077637,0.43482011556625366,@AppleSupport I have an Apple Music subscription but every time I try and stream a song it tells me to “Choose a Plan” Like I don’t have a subscription.,@415477 We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L,1261300
163,@115858 when are you gonna figure out this “type a capital letter eye” and get a question mark in a box issue?,keyboard_input,0.747654914855957,0.7399341464042664,0.7296533584594727,@115858 can you please fix the problem with the letter I️!!! That damn question mark box is annoying...,@626366 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2127365
164,Dear @AppleSupport need help with Apple ID....again.,apple_id_account,0.8485307693481445,0.8022686839103699,0.784724235534668,@AppleSupport I can not make a Apple ID AT THE MOMENT please tell me why,@723898 We want to help. Our Apple ID team is best equpped to take a further look at this with you. Reach out to them here: https://t.co/UJm15vmMM2,2547128
165,@115858 fix this question mark shit.,keyboard_input,0.8713376522064209,0.861497700214386,0.8433656692504883,@115858 Miss thing fix this question mark thing you got going on. Stop wasting my time.,"@603682 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
DM us here: https://t.co/GDrqU22YpT",2041654
166,"@AppleSupport I got a strange email regarding my account, was wondering if you could verify it",apple_id_account,0.8325684070587158,0.822742223739624,0.792526364326477,@AppleSupport I just got a suspicious email and I don’t believe it is from you. Can you maybe check if this is true? https://t.co/2Ps1MuPAkH,"@723894 Hello. Thanks for reaching out to us regarding this suspicious email. The security of your account is very important to us. The email you received is not from Apple. Please take a moment to review this link for more information:
https://t.co/LNMCdqt6fD",2547116
167,@AppleSupport hi. Apple TV stuck in loop asking for password. Can you help?,apple_id_account,0.8207918405532837,0.7019639611244202,0.6668018102645874,@AppleSupport my Apple TV sucks. I can’t enter in my password before you telling me you’re down and I can’t sign in. I know my password.,@296625 Thanks for reaching out. We have Apple TV experts available to help out who can be reached here: https://t.co/IBIY3vMgPj,738504
168,"@AppleSupport Overnight 11.0.3 wiped my photos from over 3,000 to &lt;200 then backed up to iCloud, wiping out 10 months of baby photos.",photos_data,0.6987407207489014,0.6896963119506836,0.673969566822052,OVER 2000 PHOTOS JUST UP AND VANISHED OFF MY PHONE. WHAT THE HELL @AppleSupport,@632735 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,2153425
169,This is the lock screen on my iPhone. Where’s the clock n date gone? IOS 11.0.3  @AppleSupport https://t.co/fp8TXZikwS,ios_update_issues,0.7270957231521606,0.679024875164032,0.645525336265564,"Hey, @AppleSupport, why does my lock screen clock only show intermittently since my iOS 11 update? https://t.co/uMK7T9IMx2","@555952 Join us in Direct Message at the link below. We'd like to help. Let us know which iOS 11 version you're running, there. https://t.co/GDrqU22YpT",1859524
170,@AppleSupport Please undo whatever stupid update you did to the keyboard Play/Pause button in High Sierra. It stops working for iTunes all the time and it’s so annoying.,keyboard_input,0.6992839574813843,0.6477211117744446,0.6156538128852844,"@AppleSupport Since I upgraded my Macbook Pro to High Sierra the media buttons (play/pause, next and previous) won't work anymore. Can you please make a lot of people happy and fix this?","@154500 Hey there. We'd love to help out with this for you. Have you already tried any troubleshooting on your own? Please DM and let us know, we'll meet you there. https://t.co/GDrqU22YpT",165816
171,"@116333 , disappointed with #iPhone8Plus. Phone status after upgrade to 11.0.1 for last 48 hours
Asked to visit service center ! https://t.co/5lChS5PRGB",ios_update_issues,0.7317502498626709,0.7170248031616211,0.7077438235282898,"@115858 , @AppleSupport thanks for screwing up our phones with the new iOS update . I demand a refund or a replacement .",@537293 We'd be happy to see what's going on with your device. Can you provide us details in DM of what you're experiencing? https://t.co/GDrqU22YpT,1788624
172,"@AppleSupport is gunna kill me. I've been without contacts and apps for over two months, and the best answer i've got is ""I don't know... I'll call you back"" on repeat...",apple_id_account,0.7033168077468872,0.6685174107551575,0.6534228324890137,@AppleSupport Just phone calls,@728805 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU2kzhr,2569725
173,@AppleSupport HOW DO I STOP MY PHONE FROM LOOKIJG FOR WIFI AND TURNING ON ITS SEARCHING ITS ALREADY WASTING MY BATTERY FAST ENLUGH STOP,connectivity,0.6773545742034912,0.6504727005958557,0.6316854357719421,@AppleSupport Lol that doesn’t help. Can only turn off WiFi in settings is garbage I switch it on/off constantly for battery. How do I roll back?,@569808 We understand your concern. We’d recommend leaving feedback about the new feature here: https://t.co/eTPVYVFyd8,1912931
174,@AppleSupport my messages app keeps crashing on my iPhone 7 and won't allow me to send messages to certain contacts. Please help!,apps_services,0.7995554208755493,0.7763150334358215,0.7526914477348328,@AppleSupport every time I go to send a message it is crashing and I can't receive any texts either,"@280539 Messages are important, we agree. Which device and version of iOS are you using? By crashing, do you mean the iPhone or the app?",672991
175,"@AppleSupport Data wheel endlessly spinning again with IOS update, time for yet another IPhone reboot 🙄",ios_update_issues,0.7275930047035217,0.7094679474830627,0.7039600610733032,@AppleSupport Still frustrated with the new update. iPhone still acting up and it’s used 50% more data than ever before and I’ve got 4 days left...,@268755 We understand wanting to preserve cellular data and we're here to help. Please DM us about the issues you're experiencing and we'll go from there. https://t.co/GDrqU22YpT,628034
176,@AppleSupport can I get any help on here?? Or is this not a support account at all?,other_unclear,0.7826581597328186,0.750681459903717,0.738381564617157,@AppleSupport Did and received no support,"@487005 We've got your DMs, and we look forward to working with you there.",1582151
177,@535669 @115858 All those things been off. The phone itself keeps crashing. Everything is slow and laggy. It’s the worst man,device_performance,0.79680997133255,0.7569077610969543,0.7419816255569458,"@322205 It's bloody awful, for god's sake @115858 sort it out. My phone now just barely works at all.","@576191 We want your iPhone working for you; we'll do all we can to help. To start, describe for us what's happening.",1936757
178,@AppleSupport Tried to update OS System on my Mac and it completely stopped my rebooting process... I had no problems before at all.,ios_update_issues,0.704531192779541,0.677983283996582,0.6685804724693298,"@AppleSupport restarting does not fix.  An hour ago I was able to DL an update, but now another one sits on 0% progress.",@292545 Are you choosing Update All or pressing each app individually? Have you tried to connect to a different Wi-Fi network?,720893
179,@AppleSupport I️ tried that and I️t doesn’t work,other_unclear,0.9748018383979797,0.9616847634315491,0.9513261914253235,@AppleSupport Tried that already and it doesn’t work,@498858 Please come on over to DM and we'll be happy to discuss this with you in more detail. https://t.co/GDrqU22YpT,1629807
180,"@AppleSupport sign into iTunes keeps popping up, but when i sign in it says it couldn't connect. won't go away after hitting cancel.",apps_services,0.7487934231758118,0.7396144866943359,0.7258740663528442,"@AppleSupport I had to wipe the whole fucking thing, losing all my pix, apps, drawings and then it worked. Now iTunes keeps asking me to log in constantly",@387226 Let's work together to see what we can do about your data. Please DM us with the country where you're located to continue. https://t.co/GDrqU22YpT,1134113
181,@AppleSupport since updating to iOS 11.0.2 my iPhone 6 Plus won’t stop freezing and crashing. Please fix this issue. It’s unbearable! #ios11,ios_update_issues,0.8399513959884644,0.8268352150917053,0.8130871057510376,@AppleSupport my iPhone is still freezing. Ive had this problem since updating to iOS 11 and now I am on 11.03. I can’t stand this anymore,@395734 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU22YpT,1172242
182,@AppleSupport I️ type I️ and I️ get this bullshit ;,keyboard_input,0.8617745041847229,0.8492375016212463,0.8362184762954712,"@AppleSupport Every time I️ type I️, it comes out like that.",@800819  We want to help.  Send us a DM to get started. https://t.co/GDrqU22YpT,2887990
183,@AppleSupport how long does it take for u ups to refund paypal from canceled order,purchases_orders_refunds,0.5200489163398743,0.5066871047019958,0.48905149102211,@AppleSupport I've tried all this and still nothing? Is there any way of getting the money back instead?,@393959 We want to look further into this via DM. Meet us there! https://t.co/GDrqU22YpT,1164645
184,@AppleSupport why you keep turning my Bluetooth and WiFi on without my permission?,connectivity,0.7036465406417847,0.6881900429725647,0.6748263239860535,@AppleSupport It always automatically turn on with no permission... I have no idea why???,"@809693 Turning off Wi-Fi in the Control Center does not turn the Wi-Fi setting off, it only disconnects any Wi-Fi connected networks. In order to turn the Wi-Fi setting off, you will need to turn it off in Settings.

Meet us in DM if you still have questions or concerns. https://t.co/GDrqU22YpT",2926464
185,AND WHY THE FUCK DOES MY LETTER “I️” KEEP TURNING INTO A FUCKING QUESTION MARK @115858,keyboard_input,0.7729302048683167,0.7673907279968262,0.7586156725883484,What the Fuck?!?! Why is it anytime I️ type the capital letter “I️” a box with a question mark takes its place?! @115858...what’s going on??,"@496063 Thanks for reaching out, this article may help with the issue you're experiencing: https://t.co/tTi2c9SDuV",1617858
186,@AppleSupport why is photo booth freezing on high serria,apps_services,0.5753981471061707,0.5530923008918762,0.5456374883651733,@AppleSupport yo my phone keeps restarting and freezing up and now half my pics are stuck in photo stream but not in my camera roll. How the fuck do I fix this shit?!,"@722985 We're here to help. Can you tell us which iPhone and version of software you're using? When the iPhone restarts or becomes unresponsive, are you using a specific app? When did these issues begin?",2543038
187,"Hey @115858 I️ def update my phone.....why do I️ still see a box, exclamation mark, and question mark whenever the letter I️ is used 🤔🤨🧐",keyboard_input,0.8706825971603394,0.8418681621551514,0.8101238012313843,"If I updated my phone, why am I still seeing the box with a question mark in it? 🤔 @115858",@667797 Let's get to the bottom of this together. Are you seeing this when using the keyboard on your device? Where exactly does this appear? DM us with details here: https://t.co/GDrqU22YpT,2300915
188,This IOS update is really pissiong me off with all this damn freezing! @115858 get yo shit together. @11999 hurry with the new phone!,ios_update_issues,0.8444443941116333,0.8245871663093567,0.8092438578605652,@115858 great job on the new iOS update now my phone is slow and freezes all the time just what I wanted 👍,@489850 We want to help. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.,1593930
189,"@115858 I recently created an @115948 account but I can’t access the music app, I have deleted it &amp; restarted my phone, yet nothing works",apps_services,0.6895068883895874,0.6770711541175842,0.6642133593559265,"Dear @115858 , you have let me down. Your music app does not work. Please fix it.  Yours truly, Caleb.",@666415 We want to help. What issues are you experiencing with the Music app?,2295044
190,@AppleSupport my iPhone 8plus keeps disconnecting from my Bluetooth speaker,connectivity,0.7614507079124451,0.7168472409248352,0.703906238079071,@AppleSupport Now I can’t go ten minutes without Bluetooth disconnecting and then maybe reconnecting to speakers,"@530200 Let's back up and update the iOS to see if you notice an improvement. If you don't, meet us in DM. https://t.co/GDrqU22YpT",1762087
191,"Last week, someone at @AppleSupport almost blackmailed me into buying AppleCare+ for my iPhone X so I can get an ""immediate"" replacement. I gave in, bought it and two days later, I still have no idea when I'll get a replacement.",purchases_orders_refunds,0.6955746412277222,0.6560673713684082,0.639818549156189,@AppleSupport how can I purchase applecare for my new iPhone ?,@486266 We can help with purchasing AppleCare here: https://t.co/brpZQUaYqu,1579091
192,"Fuck @115858. Updated my phone, and its been having all kinds of problems. Couldnt answer my calls, so I turned it on then off. Now its stuck on the apple screen.",ios_update_issues,0.7649857997894287,0.7531396746635437,0.7418485879898071,"when i tell you i HATE @115858, i cant hear any phone calls, my phone wont stop freezing and NOW it's stuck on the apple screen, like wtf.",@623259 Let's work on the resolving the issues together. DM us at the link below to get started. https://t.co/GDrqU22YpT,2113887
193,"@AppleSupport Take a look at the playlist. How can you sort in right order to ear this opera in good sequence (Act 1 first, etc). Thanks. https://t.co/iMGlIgfgad",apps_services,0.45929181575775146,0.43760180473327637,0.41746625304222107,Very annoyed that my @318 don’t auto-play even though I have them set to play in sequential order. What gives? 1. Obnoxious. 2. NOT helpful for hands-free driving. Come on @115858. https://t.co/H4uRYOWcsN,@565028 We'd like for you to fully enjoy Podcasts as expected. On which device and iOS version are you experiencing this issue on?,1895692
194,"@AppleSupport Streaming, and yes it happens on WiFi and cellular,",apps_services,0.7098965644836426,0.6513263583183289,0.6324703097343445,@AppleSupport It happens when i do anything on my device and even when I’m connected to Wi-Fi.,"@229507 Alright, We'd like to take a deeper look into this with you. DM us and we'll get started there. https://t.co/GDrqU22YpT",481753
195,09/09/17 de servise verdigim ve 5s kalmadigi icin 5se  verecegiz deyip oyaladiginiz telefon ne zaman gelecek sayin @AppleSupport yetkileri,purchases_orders_refunds,0.6368101835250854,0.5995299220085144,0.5836334228515625,İos 11 bir türlü götü toplayamadı yav. Üst bildirim ekranı gelmiyor şimdide. Bu nasıl güncelleme cancağızım @AppleSupport  ?,@503582 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,1648406
196,"@AppleSupport Hi, I want to know why I can't record the screen of my iPad with iOS 11",ios_update_issues,0.6454824209213257,0.6358720660209656,0.6279037594795227,I’m having some trouble with screen recording @AppleSupport why can’t you hear anything https://t.co/foIxPkIaDh,@293531 We're happy to help. Let us know which device and system you're experiencing the issues on via DM. We'll go from there. https://t.co/GDrqU22YpT,2023966
197,@AppleSupport my phone battery is draining so faster even after last update. Wtf is going on ? Pls help,battery_power,0.9073694944381714,0.867907702922821,0.8442182540893555,@AppleSupport I updated my phone and now the battery is draining much faster? Any chance you can fix this?,@339644 Thanks for reaching out. We'd be happy to help. About how long ago did you complete this update? Let us know in DM. https://t.co/GDrqU22YpT,2890641
198,@AppleSupport have an iPod touch that I bought 10/6/2013 son doesn't remember email. How can I reactivate?,apple_id_account,0.5895297527313232,0.5839657783508301,0.5720565915107727,@AppleSupport Ipod,"@667006 Thanks. If you delete them on the device and sync with iTunes again, it will bring over the library selections made in iTunes. You can choose which items sync with the steps outlined here: https://t.co/biks8MpbiM

DM us if the article doesn't resolve your concerns. https://t.co/GDrqU22YpT",2297662
199,"@AppleSupport iPhone 7+, iOS 11.1",other_unclear,0.9933115839958191,0.9704808592796326,0.9568856358528137,"@AppleSupport iPhone 7, iOS 11.1",@400212 Did you have iMessage enable previously?,1192224
