customer_tweet_id,customer_text,intent_label,trivial_prediction,simple_prediction,trivial_correct,simple_correct,trivial_reply,simple_reply,trivial_escalate,simple_escalate
1064907,This is the lock screen on my iPhone. Where’s the clock n date gone? IOS 11.0.3  @AppleSupport https://t.co/fp8TXZikwS,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
500098,@AppleSupport Please undo whatever stupid update you did to the keyboard Play/Pause button in High Sierra. It stops working for iTunes all the time and it’s so annoying.,keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
2055332,"@116333 , disappointed with #iPhone8Plus. Phone status after upgrade to 11.0.1 for last 48 hours
Asked to visit service center ! https://t.co/5lChS5PRGB",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2377167,"@AppleSupport is gunna kill me. I've been without contacts and apps for over two months, and the best answer i've got is ""I don't know... I'll call you back"" on repeat...",apple_id_account,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
447427,@AppleSupport HOW DO I STOP MY PHONE FROM LOOKIJG FOR WIFI AND TURNING ON ITS SEARCHING ITS ALREADY WASTING MY BATTERY FAST ENLUGH STOP,connectivity,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1342755,@AppleSupport my messages app keeps crashing on my iPhone 7 and won't allow me to send messages to certain contacts. Please help!,apps_services,ios_update_issues,device_performance,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're experiencing performance problems. Could you tell us your device model and what happens when the issue occurs?,False,False
331708,"@AppleSupport Data wheel endlessly spinning again with IOS update, time for yet another IPhone reboot 🙄",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
23127,@AppleSupport can I get any help on here?? Or is this not a support account at all?,other_unclear,ios_update_issues,apple_id_account,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
1782881,@535669 @115858 All those things been off. The phone itself keeps crashing. Everything is slow and laggy. It’s the worst man,device_performance,ios_update_issues,device_performance,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're experiencing performance problems. Could you tell us your device model and what happens when the issue occurs?,False,False
2779353,@AppleSupport Tried to update OS System on my Mac and it completely stopped my rebooting process... I had no problems before at all.,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
382421,@AppleSupport I️ tried that and I️t doesn’t work,other_unclear,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
2309417,"@AppleSupport sign into iTunes keeps popping up, but when i sign in it says it couldn't connect. won't go away after hitting cancel.",apps_services,ios_update_issues,apple_id_account,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
975824,@AppleSupport since updating to iOS 11.0.2 my iPhone 6 Plus won’t stop freezing and crashing. Please fix this issue. It’s unbearable! #ios11,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2004019,@AppleSupport I️ type I️ and I️ get this bullshit ;,keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
2676864,@AppleSupport how long does it take for u ups to refund paypal from canceled order,purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2727134,@AppleSupport why you keep turning my Bluetooth and WiFi on without my permission?,connectivity,ios_update_issues,connectivity,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,"Sorry you're having trouble connecting. Could you tell us whether this is Wi-Fi, Bluetooth, or cellular and what happens when you connect?",False,False
2144063,AND WHY THE FUCK DOES MY LETTER “I️” KEEP TURNING INTO A FUCKING QUESTION MARK @115858,keyboard_input,ios_update_issues,other_unclear,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Thanks for reaching out. Could you provide more details about the issue you're experiencing?,False,True
54449,@AppleSupport why is photo booth freezing on high serria,apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1475426,"Hey @115858 I️ def update my phone.....why do I️ still see a box, exclamation mark, and question mark whenever the letter I️ is used 🤔🤨🧐",keyboard_input,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
961723,This IOS update is really pissiong me off with all this damn freezing! @115858 get yo shit together. @11999 hurry with the new phone!,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2307946,"@115858 I recently created an @115948 account but I can’t access the music app, I have deleted it &amp; restarted my phone, yet nothing works",apps_services,ios_update_issues,apple_id_account,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
1364807,@AppleSupport my iPhone 8plus keeps disconnecting from my Bluetooth speaker,connectivity,ios_update_issues,connectivity,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,"Sorry you're having trouble connecting. Could you tell us whether this is Wi-Fi, Bluetooth, or cellular and what happens when you connect?",False,False
2476228,"Last week, someone at @AppleSupport almost blackmailed me into buying AppleCare+ for my iPhone X so I can get an ""immediate"" replacement. I gave in, bought it and two days later, I still have no idea when I'll get a replacement.",purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2280974,"Fuck @115858. Updated my phone, and its been having all kinds of problems. Couldnt answer my calls, so I turned it on then off. Now its stuck on the apple screen.",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1979738,"@AppleSupport Take a look at the playlist. How can you sort in right order to ear this opera in good sequence (Act 1 first, etc). Thanks. https://t.co/iMGlIgfgad",apps_services,ios_update_issues,purchases_orders_refunds,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
1470708,"@AppleSupport Streaming, and yes it happens on WiFi and cellular,",apps_services,ios_update_issues,connectivity,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,"Sorry you're having trouble connecting. Could you tell us whether this is Wi-Fi, Bluetooth, or cellular and what happens when you connect?",False,False
2435366,09/09/17 de servise verdigim ve 5s kalmadigi icin 5se  verecegiz deyip oyaladiginiz telefon ne zaman gelecek sayin @AppleSupport yetkileri,purchases_orders_refunds,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1391575,"@AppleSupport Hi, I want to know why I can't record the screen of my iPad with iOS 11",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1762792,@AppleSupport my phone battery is draining so faster even after last update. Wtf is going on ? Pls help,battery_power,ios_update_issues,battery_power,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry to hear about the battery issue. Could you share your iPhone model and iOS version?,False,False
2845712,@AppleSupport have an iPod touch that I bought 10/6/2013 son doesn't remember email. How can I reactivate?,apple_id_account,ios_update_issues,purchases_orders_refunds,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2631,"@AppleSupport iPhone 7+, iOS 11.1",other_unclear,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
