customer_tweet_id,customer_text,response_text,intent_label,label_notes
722468,"My music app legit don’t work on iOS 11. @AppleSupport run me my fade fool, hit the dm and drop the loc.",@292976 We don't want you to miss out on your favorite tunes! What happens when you use your Music app?,,
2980621,This stupid Apple update has ruined the friendship... my phone is freezing @115858 @AppleSupport,"@822082 We know it's important for your iPhone to work the way you expect, and we're happy to see how we can help. To get started, send us a DM with more information about what's going on, and the iOS version your iPhone is running. We'll meet you there. https://t.co/GDrqU22YpT",,
1234110,"@AppleSupport Nope, just happens randomly... sometimes, I’ll have picture but no sound, too","@409456 OK, thank you. Let's take a closer look at this together in DM.",,
188298,"@AppleSupport i bought a new i phone6 and when I am activating it this following message appeared ""sim card not support "" what to do",@160183 We want you to be able to use your new iPhone. Let's start here: https://t.co/ywHIZGN4Ac,,
2053231,When you are on WiFi and your iPhone 7+ says you ain’t @AppleSupport @115858 issue after issue with ios11 https://t.co/a3azN7Uvuj,@607216 We'd like to look into this with you. Send us a message in DM and we'll work together to investigate from there. https://t.co/GDrqU22YpT,,
1790072,"@AppleSupport just updated iphone to ios 11.0.3 now all photos are gone, this has never happened until now",@537710 That's never the experience we want you to have. DM us which device you're using and we'll look into it with you. https://t.co/GDrqU22YpT,,
2921512,@AppleSupport Can I restore an iOS 11.2 beta 4 backup on a restored device with iOS 11.1.2?,"@784371 That's a great question! To restore an iOS backup, the iPhone would need to be running the same iOS version that was running at the time of the backup or a newer version. You wouldn't be able to restore a backup from iOS 11.2 to iOS 11.1.2.",,
2227101,"@115858 i love iOS 11. it’s so fun having a phone that freezes, restarts, and messes up every ten minutes. thank you for being incompetent :)",@650088 That should not be happening. Send us a DM letting us know more about this. https://t.co/GDrqU22YpT,,
1760336,I am really sick and tired of seeing these stupid question mark squares!!! @115858 fix it,@529817 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,
1386556,So what should we do when even the touchbar crashed and we can't use the escape key? @AppleSupport https://t.co/3gf77Luwer,@442634 We're happy to take a look at this with you. Are you able to restart your Mac? Does anything happen prior to seeing this?,,
2445205,"@AppleSupport I tried on 3 different iPhones ( 8 Plus , 7 Plus , 6s ) it’s same.. the order status page doesn’t work in apple store app. It’s from the source not from my devices or my connection",@701056 Thank you for your extensive troubleshooting. We have reported this to the necessary parties. All we can ask for is your patience. Let us know if you have additional questions.,,
116018,when @115858 does that thing where they erase all of my threads AND contacts without my consent. Real cute. Y'all best have my shit stored on y'all magical ass database or sumn for when I need to extract receipts for science. Got me fucked up.,@141840 Accessing your data is extremely important and we'd like to review this for you. Please DM us with more information and we'll get started. https://t.co/GDrqU22YpT,,
817868,Updated to iOS 11.2 thinking it would help bugs from 11.1 and nope. My phone is now getting hot and batt is going fast @AppleSupport,@314795 Let's work on a solution together. Please DM us with the country where you're located to get started. https://t.co/GDrqU22YpT,,
953183,@AppleSupport is this a real mail from you?  It was sent from __email__ https://t.co/IbqMIS6pLr,"@346161 That's definitely not from us, but check out this article for further help with this: https://t.co/LNMCdqt6fD",,
1394050,@713 WHY can’t I ever download the updates? I have to re-download the app... Is this a scam? One more and I’ve lost my patience @115858,@444206 That’s not what we’d like to hear. Let us know if these steps help: https://t.co/FgWA1fgP26,,
989613,@115858 tired of my WiFi dropping. There is a serious BUG with the newer iPhones (7 and up) !! My iPhone 6 can’t be near a 7/8 or ill drop!!,@354432 How many devices are connecting to your Wi-Fi network at a time? Does this issue happen when only a few iPhones are connected?,,
906413,@AppleSupport I almost missed my software engineering class. Did the same happened to some of your Devs? #ios1102 https://t.co/RMDuy1o5kD,@335206 Let's have a look at this. Please DM us. https://t.co/GDrqU22YpT,,
6897,@AppleSupport Updated my iPhone with the new software and now major issues with all apps crashing - especially mail and podcasts.,"@724204 We can help. To be sure we’re on the same page, tell us the version of iOS 11 your iPhone is on, and we’ll get started.",,
2454616,@AppleSupport hi I m in Canada. Come come the price to purchase apple care on the ‘check Apple care’ site is more expensive then in store or when bought with the phone. $299 compared to $249!! Checked country = Canada https://t.co/2nVeR1c52u,@511239 Send us a DM and we’ll take a look at this together. https://t.co/GDrqU22YpT,,
2293879,"@AppleSupport So according to phone support for me to delete over 3,000 photos that I ""accidentally"" backed up on iCloud I have to hold down CMD and click all 3,000 of them????  Unacceptable!","@664281 We understand your concern. For assistance with your photos, please reach our Application Support team here: https://t.co/IBIY3vMgPj

Once you’ve selected the link, navigate to Apps &amp; Software &gt; iOS Apps &gt; Photos for iOS.",,
1213484,"@AppleSupport Since the last update, there isn’t an option to disable iCloud music",@404814 Let's look at this a bit closer. Join us in DM using this link: https://t.co/GDrqU22YpT,,
2206136,@AppleSupport how do I️ stop the keyboard making these weird symbols when I️ type the letter I️. The letter after H. I️ can’t take it anymore. I️ think I’m going crazy.,@645029 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,
1341720,"@AppleSupport I'm trying to complete my iPhone X order by verifying my carrier but I keep getting: ""Your request couldn’t be processed""","@432945 Thanks for reaching out. We've received your DM, and will reply there shortly.",,
2677456,@741671 @115858 It messed up my charging and the camera wasn’t working,@753524 We know how important your camera is. Let us know in a DM what happens when you try to use it. https://t.co/GDrqU22YpT,,
1218323,@AppleSupport I want to check my battery status.,@405856 Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,,
1154615,@AppleSupport Thanks guys. Apologies it was my original Apple cable that was the issue as tried using a new non-Apple cable and it is charging perfectly.,@391628 Thanks for the update. DM us and let us know where you're located. https://t.co/GDrqU22YpT,,
2567052,"@AppleSupport iPhone X, on the lock screen, camera and flashlight buttons are green and I can’t use them. Searched but cant fix it. Any help?",@728184 Congratulations on your new iPhone X! We know how important it is to have your new device working as expected. Let's work together in DM here: https://t.co/GDrqU22YpT,,
1386393,This last update messed my phone up and deleted all of my music. Thanks @115858.,"@442608 We'd like to see how we can help. To get started, DM us more information. We'll meet you there. https://t.co/GDrqU22YpT",,
1912886,@AppleSupport Twice my iPhone 8 has had battery drain because the lock/home screen won’t turn off on its own. I have to restart to fix it.,@569794 We're here to help. We'd like to gather more information to best assist. Can you DM us to get started? https://t.co/GDrqU22YpT,,
2583184,@AppleSupport Do you know will a fix come out to fix the issue with the static when playing music through blue tooth? I see you’ve been a discussion on the discussion board but no update in this is been going on since the iPhone 7,@732042 We'd like to find out more about what you're noticing. Which iOS version are we working with on your iPhone? You can find that in Settings &gt; General &gt; About. Our latest is iOS 11.1.2.,,
1469357,Every time I️ type the letter “I️” it shows up as a question mark in a box .. anyone else having this issue? @115858 #ios11 is still shitty !,"@461040 Which device and version of iOS are you using? Check Settings &gt; General &gt; About, and let us know in DM. https://t.co/GDrqU22YpT",,
2238187,"@AppleSupport I really hate how Apple Music works with having a family. Anytime more than one person in a family wants to listen it kicks the other off, why?",@652653 Let's see what's going on with Apple Music. Can you tell us which devices are being used with your family to listen to Apple Music? Has this always happened with your family membership?,,
2020517,Why tf am I still seeing these question mark boxes @AppleSupport,"@597533 We can help. Check out our article for workaround steps, and DM us if this continues: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT",,
2547113,@AppleSupport How come my iPhone is randomly deleting tracks I bought on iTunes? I keep having to download them again which is a pain. https://t.co/BtZyezPBLR,"@723893 That's unexpected, but we'd be happy to help. Do you notice any particular action that triggers the songs to delete?",,
460885,@AppleSupport I just now realized this when I went to message my cousin a picture. &amp; no I haven’t done the recent one.,@224495 Let's move to DM to work on this together. Please DM us. https://t.co/GDrqU22YpT,,
1973635,@584497 @AppleSupport I lhave the same issues too,@343917 We'd like to help. Does restarting help? Could you please share a few more details with us in DM? https://t.co/GDrqU22YpT,,
1967961,@115858 @AppleSupport my new iPhone 8 is giving me no end of grief. Whenever the camera is on (photo or snapchat)it either freezes or restart,@583137 We want you to be able to use that amazing camera. Please DM your version of iOS. We'll meet you there to help. https://t.co/GDrqU22YpT,,
2675080,@AppleSupport device switches off and on by its self when it's on the Bluetooth automatically switches on by itself . What's causing this?,@753021 We can assist you. Please DM us your device model and we will help you further from there. https://t.co/GDrqU22YpT,,
2077352,"Once @115858 iOS 11 launched..My Apple Watch doesn’t display the name of my contact, only the phone number. #Help #Annoyed","@614381 We're happy to help! Join us in DM, we would like to know the watchOS version and iOS version installed to get started. https://t.co/GDrqU22YpT",,
1954645,"@AppleSupport 11.0.3 is horrible. Fix it ASAP. Battery doesn’t last more than 6 hours now and phone is extremely buggy, apps won’t load etc",@580215 We want to look into this issue and help you find the right solution. Send us a DM and let's handle one issue at a time. https://t.co/GDrqU22YpT,,
1497863,@AppleSupport A yahoo account. My other Yahoo add is fine but this one doesn't work,@467770 Can you tell us what device and OS version we're currently working with?  Does this occur on all devices or just one?,,
1968773,@AppleSupport what is wrong with my upper case (i) why is it coming out like this “ I️ “ ???????????,@583303 Let's look into this together. Certainly not what we want you to experience. Please DM us which device &amp; software you're using. https://t.co/GDrqU22YpT,,
1640864,@AppleSupport Anytime I️ write I️ that’s what I️ see. https://t.co/0vwLoJv70R,@501638 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,
1619317,I wish I could update my apples but my dumb ass phone doenst let me log into my Apple account so thanks @AppleSupport you guys are great 🙃,@496394 Sounds like something we might be able to help with. Is it your Apple ID that you're having difficulty accessing?,,
1025575,"@115858 since the update to 11.0.3 I’ve lost the ability to connect to wifi, thanks for wasting my data #getittogether #iOS11 #AppleProblems",@362680 We can help. Does this occur with all Wi-Fi networks? Is the icon grayed out?,,
2093861,Ever since I’ve updated my phone it has a glitch on the keyboard 🙄 wth @115858,@618681 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT,,
2355173,"@AppleSupport This is what I see, when searching for an app. I don’t get to the download step. https://t.co/Ca3PyRSYOb",@680425 We noticed that you're currently connected to Wi-Fi; does this issue continue if you use cellular data? Have you tried to restart your iPhone?,,
50839,@AppleSupport Thank you for the reply. That Page was thé first thing I have double checked. I can connect with a contact. But that contact gets nothing..,"@127411 Thanks for trying those steps. Is this happening with one contact, or all contacts? Have you restarted your MacBook Air?",,
1769275,@AppleSupport any idea why IOS 11.1 won’t install on my iPhone or iPad? Both devices say I’m not on the internet but I am on WiFi,@531935 Let's figure this out. Have you restarted both devices? Try the steps here and let us know if it helps: https://t.co/Ui1yTnOCUz,,
897704,"Hey @AppleSupport I have been having issues with the WiFi connection it requires me over and over the password, and the email is really slow",@333192 We're here to help. DM us if this occurs on all Wi-Fi networks? https://t.co/GDrqU22YpT,,
1598200,@180336 @AppleSupport Phone is very slow,@502386 We're here to help! Please DM us more details about the behavior you're seeing with your iPhone. https://t.co/GDrqU22YpT,,
1285693,@AppleSupport  Apple music asking me to renew my subscription when I am already subscribed.... might be back on spotify next month smh.,@420730 We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L,,
2619888,"What sort of fuckery have you done with this new IOS @AppleSupport , my Bluetooth and Wi-fi keep switching it self on",@740319 Bluetooth and Wi-Fi controls in Control Center work differently in iOS 11. You can read more on that here: https://t.co/G7BHuQnDS6 Let us know in DM if you have other questions. https://t.co/GDrqU22YpT,,
1300730,"@AppleSupport again...Iphone 6. ios 11.0.3.replaced battery now draining, lagging, random app crashes, annoying unusable phone. thoughts?","@423379 Thanks for reaching out to us today. So we can look closer into this with you reach out to us in DM, and we'll continue there. https://t.co/GDrqU22YpT",,
1981867,@AppleSupport @115858 you’ve killed my battery life with new iOS! Please fix? :(,"@586641 We want your battery working as it should. Reply by DM, and let us know the device and version number you're using. https://t.co/GDrqU22YpT",,
1700005,@515542 @115858 Mine keeps glitching and cancelling out of apps! Plus it keeps turning on my Bluetooth!! So annoying,@515541 We'd like to look into this with you. Reach out via DM using the link below. https://t.co/GDrqU22YpT,,
